datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
41214.20833,4,0,1,1,13.94,16.665,66,8.9981,1,39,40
41214.25,4,0,1,1,13.94,16.665,61,11.0014,2,146,148
41214.29167,4,0,1,2,14.76,17.425,57,11.0014,6,414,420
41214.33333,4,0,1,2,14.76,18.94,56,7.0015,12,668,680
41214.375,4,0,1,3,14.76,18.18,57,7.0015,21,310,331
41214.41667,4,0,1,3,14.76,17.425,62,12.998,13,133,146
41214.45833,4,0,1,3,14.76,17.425,62,12.998,14,156,170
41214.5,4,0,1,3,15.58,19.695,62,11.0014,23,198,221
41214.54167,4,0,1,2,16.4,20.455,58,11.0014,49,199,248
41214.58333,4,0,1,2,16.4,20.455,50,15.0013,31,154,185
41214.625,4,0,1,2,16.4,20.455,54,11.0014,35,179,214
41214.66667,4,0,1,2,16.4,20.455,54,11.0014,31,313,344
41214.70833,4,0,1,3,16.4,20.455,50,15.0013,37,652,689
41214.75,4,0,1,2,16.4,20.455,50,11.0014,50,628,678
41214.79167,4,0,1,2,16.4,20.455,50,11.0014,28,424,452
41214.83333,4,0,1,2,15.58,19.695,54,16.9979,16,280,296
41214.875,4,0,1,2,15.58,19.695,54,8.9981,29,238,267
41214.91667,4,0,1,1,14.76,17.425,57,11.0014,27,175,202
41214.95833,4,0,1,1,13.94,16.665,57,11.0014,8,112,120
41215,4,0,1,1,13.94,16.665,57,11.0014,10,40,50
41215.04167,4,0,1,1,13.12,15.91,66,11.0014,5,19,24
41215.08333,4,0,1,1,13.12,15.91,66,11.0014,3,7,10
41215.125,4,0,1,1,12.3,15.15,70,11.0014,0,3,3
41215.16667,4,0,1,1,12.3,15.91,70,7.0015,1,6,7
41215.20833,4,0,1,2,13.12,15.91,66,11.0014,1,25,26
41215.25,4,0,1,1,12.3,15.15,70,11.0014,2,120,122
41215.29167,4,0,1,2,12.3,15.15,70,8.9981,8,349,357
41215.33333,4,0,1,1,13.12,16.665,57,7.0015,31,656,687
41215.375,4,0,1,1,13.94,17.425,53,7.0015,27,355,382
41215.41667,4,0,1,1,15.58,19.695,46,19.9995,21,183,204
41215.45833,4,0,1,1,17.22,21.21,41,27.9993,42,179,221
41215.5,4,0,1,1,17.22,21.21,41,23.9994,52,240,292
41215.54167,4,0,1,1,16.4,20.455,43,23.9994,64,230,294
41215.58333,4,0,1,2,16.4,20.455,40,32.9975,63,199,262
41215.625,4,0,1,2,16.4,20.455,40,27.9993,51,255,306
41215.66667,4,0,1,1,15.58,19.695,40,22.0028,48,373,421
41215.70833,4,0,1,1,15.58,19.695,40,22.0028,57,581,638
41215.75,4,0,1,2,15.58,19.695,43,22.0028,32,490,522
41215.79167,4,0,1,2,15.58,19.695,43,19.9995,38,336,374
41215.83333,4,0,1,2,14.76,16.665,46,27.9993,14,207,221
41215.875,4,0,1,2,14.76,16.665,46,23.9994,23,133,156
41215.91667,4,0,1,1,14.76,16.665,46,16.9979,14,135,149
41215.95833,4,0,1,1,13.94,15.15,53,19.9995,11,108,119
41216,4,0,0,1,13.94,16.665,53,11.0014,9,99,108
41216.04167,4,0,0,2,13.94,15.15,49,22.0028,6,83,89
41216.08333,4,0,0,2,13.94,15.91,49,16.9979,10,36,46
41216.125,4,0,0,2,13.94,15.91,49,16.9979,6,22,28
41216.16667,4,0,0,2,13.12,15.15,49,19.9995,8,8,16
41216.20833,4,0,0,2,13.12,15.15,49,16.9979,1,8,9
41216.25,4,0,0,2,13.12,15.91,49,12.998,4,17,21
41216.29167,4,0,0,2,13.12,15.15,49,16.9979,1,58,59
41216.33333,4,0,0,2,13.94,15.15,46,19.9995,10,132,142
41216.375,4,0,0,2,13.94,15.15,49,19.9995,31,188,219
41216.41667,4,0,0,1,14.76,16.665,46,26.0027,68,260,328
41216.45833,4,0,0,2,14.76,16.665,46,26.0027,56,284,340
41216.5,4,0,0,2,14.76,15.91,46,31.0009,74,320,394
41216.54167,4,0,0,2,14.76,16.665,46,23.9994,110,339,449
41216.58333,4,0,0,2,14.76,16.665,50,22.0028,136,319,455
41216.625,4,0,0,2,14.76,15.91,46,30.0026,117,331,448
41216.66667,4,0,0,2,14.76,16.665,46,22.0028,108,292,400
41216.70833,4,0,0,2,14.76,16.665,46,19.9995,112,298,410
41216.75,4,0,0,2,14.76,16.665,46,19.0012,58,239,297
41216.79167,4,0,0,1,14.76,17.425,50,11.0014,22,217,239
41216.83333,4,0,0,1,13.94,16.665,53,8.9981,23,158,181
41216.875,4,0,0,1,13.94,17.425,53,7.0015,31,135,166
41216.91667,4,0,0,1,13.12,16.665,57,7.0015,13,133,146
41216.95833,4,0,0,1,13.12,16.665,57,7.0015,15,133,148
41217,4,0,0,1,12.3,15.91,61,7.0015,5,97,102
41217.04167,4,0,0,1,10.66,14.395,81,6.0032,26,139,165
41217.08333,4,0,0,1,12.3,16.665,65,0,6,31,37
41217.125,4,0,0,1,11.48,14.395,61,7.0015,1,10,11
41217.16667,4,0,0,1,10.66,13.635,65,8.9981,2,7,9
41217.20833,4,0,0,1,10.66,13.635,65,7.0015,0,5,5
41217.25,4,0,0,1,11.48,14.395,61,8.9981,2,14,16
41217.29167,4,0,0,1,10.66,13.635,65,7.0015,11,39,50
41217.33333,4,0,0,1,12.3,15.15,56,8.9981,34,115,149
41217.375,4,0,0,1,13.12,16.665,53,0,56,161,217
41217.41667,4,0,0,1,13.94,16.665,49,12.998,73,287,360
41217.45833,4,0,0,1,15.58,19.695,46,15.0013,134,311,445
41217.5,4,0,0,1,15.58,19.695,46,15.0013,150,354,504
41217.54167,4,0,0,1,16.4,20.455,43,15.0013,122,371,493
41217.58333,4,0,0,1,16.4,20.455,40,12.998,149,360,509
41217.625,4,0,0,1,16.4,20.455,40,15.0013,149,300,449
41217.66667,4,0,0,1,16.4,20.455,40,22.0028,119,316,435
41217.70833,4,0,0,1,14.76,17.425,43,12.998,57,270,327
41217.75,4,0,0,1,14.76,17.425,43,15.0013,31,206,237
41217.79167,4,0,0,1,14.76,16.665,43,16.9979,24,203,227
41217.83333,4,0,0,1,13.12,14.395,53,23.9994,7,134,141
41217.875,4,0,0,1,12.3,13.635,52,19.9995,16,71,87
41217.91667,4,0,0,1,12.3,14.395,52,19.0012,15,64,79
41217.95833,4,0,0,2,12.3,15.15,56,11.0014,12,41,53
41218,4,0,1,2,12.3,14.395,56,12.998,3,20,23
41218.04167,4,0,1,2,12.3,15.15,56,11.0014,0,8,8
41218.08333,4,0,1,2,12.3,15.15,56,11.0014,2,4,6
41218.125,4,0,1,2,12.3,14.395,56,15.0013,1,3,4
41218.16667,4,0,1,2,12.3,14.395,52,16.9979,5,11,16
41218.20833,4,0,1,2,12.3,13.635,52,22.0028,1,38,39
41218.25,4,0,1,2,12.3,14.395,49,19.0012,4,135,139
41218.29167,4,0,1,2,12.3,14.395,49,16.9979,8,453,461
41218.33333,4,0,1,2,12.3,14.395,49,15.0013,19,629,648
41218.375,4,0,1,2,12.3,14.395,52,19.0012,18,239,257
41218.41667,4,0,1,1,13.12,15.15,49,19.0012,30,112,142
41218.45833,4,0,1,1,13.94,15.91,46,15.0013,31,119,150
41218.5,4,0,1,1,14.76,16.665,43,22.0028,38,206,244
41218.54167,4,0,1,1,14.76,16.665,40,16.9979,39,183,222
41218.58333,4,0,1,1,15.58,19.695,40,11.0014,31,165,196
41218.625,4,0,1,1,15.58,19.695,40,19.0012,24,207,231
41218.66667,4,0,1,1,14.76,16.665,43,19.0012,35,325,360
41218.70833,4,0,1,1,13.94,15.91,46,15.0013,34,604,638
41218.75,4,0,1,1,13.94,15.91,46,15.0013,19,523,542
41218.79167,4,0,1,1,13.12,15.91,49,11.0014,11,361,372
41218.83333,4,0,1,1,13.12,15.15,49,16.9979,13,228,241
41218.875,4,0,1,1,12.3,14.395,52,19.0012,8,144,152
41218.91667,4,0,1,1,11.48,13.635,56,12.998,4,111,115
41218.95833,4,0,1,1,10.66,13.635,60,8.9981,0,53,53
41219,4,0,1,1,9.84,12.88,60,7.0015,1,18,19
41219.04167,4,0,1,1,9.84,12.12,60,11.0014,0,8,8
41219.08333,4,0,1,1,9.84,12.88,65,6.0032,0,2,2
41219.125,4,0,1,1,9.02,12.12,64,7.0015,0,4,4
41219.16667,4,0,1,1,9.02,12.88,69,6.0032,0,7,7
41219.20833,4,0,1,2,9.02,11.365,64,12.998,1,40,41
41219.25,4,0,1,1,9.02,11.365,69,8.9981,6,143,149
41219.29167,4,0,1,1,8.2,10.605,69,11.0014,9,378,387
41219.33333,4,0,1,1,9.02,11.365,69,11.0014,20,568,588
41219.375,4,0,1,1,10.66,12.88,60,11.0014,25,338,363
41219.41667,4,0,1,1,12.3,14.395,49,12.998,41,189,230
41219.45833,4,0,1,1,13.12,16.665,45,8.9981,39,177,216
41219.5,4,0,1,1,13.12,16.665,45,8.9981,31,217,248
41219.54167,4,0,1,1,13.94,16.665,46,8.9981,46,232,278
41219.58333,4,0,1,1,14.76,18.18,40,7.0015,44,196,240
41219.625,4,0,1,1,13.94,15.91,46,16.9979,45,227,272
41219.66667,4,0,1,1,13.94,16.665,46,11.0014,33,369,402
41219.70833,4,0,1,1,13.12,15.15,53,15.0013,30,597,627
41219.75,4,0,1,1,13.12,15.15,57,19.9995,20,477,497
41219.79167,4,0,1,1,12.3,14.395,56,15.0013,15,356,371
41219.83333,4,0,1,1,12.3,14.395,61,15.0013,10,218,228
41219.875,4,0,1,2,12.3,14.395,56,16.9979,14,137,151
41219.91667,4,0,1,2,12.3,14.395,56,15.0013,17,136,153
41219.95833,4,0,1,1,12.3,14.395,56,15.0013,19,186,205
41220,4,0,1,2,12.3,14.395,56,19.0012,49,234,283
41220.04167,4,0,1,2,11.48,13.635,61,16.9979,6,86,92
41220.08333,4,0,1,2,11.48,12.88,56,19.9995,6,68,74
41220.125,4,0,1,2,11.48,12.88,52,22.0028,2,9,11
41220.16667,4,0,1,2,11.48,12.88,52,19.9995,0,9,9
41220.20833,4,0,1,2,11.48,12.88,52,22.0028,0,27,27
41220.25,4,0,1,2,10.66,12.12,56,19.0012,3,115,118
41220.29167,4,0,1,2,10.66,11.365,56,19.9995,5,314,319
41220.33333,4,0,1,2,10.66,12.12,60,19.0012,18,583,601
41220.375,4,0,1,2,10.66,12.12,60,19.0012,17,351,368
41220.41667,4,0,1,2,11.48,12.88,56,19.9995,27,151,178
41220.45833,4,0,1,2,13.12,14.395,51,23.9994,15,132,147
41220.5,4,0,1,2,13.12,15.15,53,19.0012,24,188,212
41220.54167,4,0,1,2,13.12,15.15,53,16.9979,23,158,181
41220.58333,4,0,1,2,13.12,14.395,53,23.9994,19,142,161
41220.625,4,0,1,2,13.12,15.15,53,19.9995,20,178,198
41220.66667,4,0,1,2,13.12,14.395,53,23.9994,23,250,273
41220.70833,4,0,1,2,13.12,14.395,53,26.0027,16,501,517
41220.75,4,0,1,2,13.12,14.395,53,23.9994,17,448,465
41220.79167,4,0,1,2,12.3,13.635,56,19.9995,17,302,319
41220.83333,4,0,1,2,13.12,15.15,49,22.0028,7,249,256
41220.875,4,0,1,2,13.12,15.15,49,19.9995,5,121,126
41220.91667,4,0,1,3,12.3,14.395,56,16.9979,4,56,60
41220.95833,4,0,1,3,11.48,13.635,65,15.0013,3,37,40
41221,4,0,1,3,11.48,13.635,61,15.0013,1,14,15
41221.04167,4,0,1,3,12.3,13.635,52,23.9994,1,11,12
41221.08333,4,0,1,2,12.3,14.395,49,15.0013,1,5,6
41221.16667,4,0,1,2,12.3,14.395,45,19.0012,1,9,10
41221.20833,4,0,1,2,12.3,14.395,42,15.0013,0,35,35
41221.25,4,0,1,1,12.3,14.395,39,15.0013,2,122,124
41221.29167,4,0,1,1,11.48,12.88,36,26.0027,12,411,423
41221.33333,4,0,1,1,12.3,14.395,33,19.0012,16,652,668
41221.375,4,0,1,1,13.12,14.395,31,23.9994,22,253,275
41221.41667,4,0,1,1,13.12,15.15,31,22.0028,13,148,161
41221.45833,4,0,1,1,14.76,16.665,29,26.0027,16,155,171
41221.5,4,0,1,1,16.4,20.455,24,32.9975,33,202,235
41221.54167,4,0,1,1,18.04,21.97,18,27.9993,33,195,228
41221.58333,4,0,1,1,18.04,21.97,18,27.9993,33,149,182
41221.625,4,0,1,1,18.04,21.97,18,27.9993,32,201,233
41221.66667,4,0,1,1,17.22,21.21,16,26.0027,18,321,339
41221.70833,4,0,1,1,16.4,20.455,20,19.9995,36,556,592
41221.75,4,0,1,1,16.4,20.455,24,27.9993,16,491,507
41221.79167,4,0,1,1,15.58,19.695,27,23.9994,14,359,373
41221.83333,4,0,1,1,15.58,19.695,29,31.0009,10,235,245
41221.875,4,0,1,1,14.76,16.665,37,26.0027,11,222,233
41221.91667,4,0,1,1,13.94,15.15,42,19.9995,14,147,161
41221.95833,4,0,1,1,13.94,15.15,46,23.9994,5,82,87
41222,4,0,1,1,13.94,15.15,49,22.0028,9,46,55
41222.04167,4,0,1,1,13.12,15.15,53,19.0012,3,17,20
41222.08333,4,0,1,1,13.12,15.15,53,16.9979,1,11,12
41222.125,4,0,1,1,13.12,14.395,53,27.9993,3,6,9
41222.16667,4,0,1,1,13.12,14.395,53,23.9994,0,14,14
41222.20833,4,0,1,1,12.3,14.395,56,12.998,2,25,27
41222.25,4,0,1,1,10.66,13.635,65,7.0015,5,126,131
41222.29167,4,0,1,1,10.66,13.635,65,8.9981,9,332,341
41222.33333,4,0,1,1,13.12,15.91,57,11.0014,25,668,693
41222.375,4,0,1,1,13.94,15.15,53,27.9993,23,304,327
41222.41667,4,0,1,1,14.76,16.665,50,22.0028,34,163,197
41222.45833,4,0,1,1,16.4,20.455,47,19.9995,66,185,251
41222.5,4,0,1,1,18.04,21.97,41,22.0028,48,214,262
41222.54167,4,0,1,1,18.86,22.725,38,19.9995,62,237,299
41222.58333,4,0,1,1,18.86,22.725,38,12.998,67,207,274
41222.625,4,0,1,1,18.86,22.725,36,15.0013,78,278,356
41222.66667,4,0,1,1,18.86,22.725,38,11.0014,57,377,434
41222.70833,4,0,1,1,17.22,21.21,44,8.9981,61,593,654
41222.75,4,0,1,1,17.22,21.21,44,7.0015,46,450,496
41222.79167,4,0,1,1,13.94,17.425,71,6.0032,30,331,361
41222.83333,4,0,1,1,14.76,17.425,66,8.9981,20,235,255
41222.875,4,0,1,1,13.94,18.18,76,0,23,176,199
41222.91667,4,0,1,1,13.94,17.425,71,7.0015,17,146,163
41222.95833,4,0,1,1,13.12,16.665,81,6.0032,20,142,162
41223,4,0,0,1,13.12,16.665,76,6.0032,16,106,122
41223.04167,4,0,0,1,12.3,15.91,81,6.0032,8,68,76
41223.08333,4,0,0,1,13.12,17.425,81,0,2,42,44
41223.125,4,0,0,1,12.3,16.665,81,0,9,11,20
41223.16667,4,0,0,1,10.66,13.635,87,7.0015,2,4,6
41223.20833,4,0,0,1,11.48,15.91,87,0,1,9,10
41223.25,4,0,0,1,9.84,12.88,93,6.0032,5,11,16
41223.29167,4,0,0,1,10.66,13.635,87,7.0015,14,57,71
41223.33333,4,0,0,1,13.12,17.425,76,0,16,130,146
41223.375,4,0,0,1,14.76,17.425,66,12.998,43,216,259
41223.41667,4,0,0,1,16.4,20.455,58,0,86,264,350
41223.45833,4,0,0,1,16.4,20.455,58,7.0015,143,323,466
41223.5,4,0,0,1,19.68,23.485,48,0,258,348,606
41223.54167,4,0,0,1,21.32,25,39,0,268,383,651
41223.58333,4,0,0,1,22.14,25.76,37,0,280,347,627
41223.625,4,0,0,1,21.32,25,45,0,216,351,567
41223.66667,4,0,0,1,22.14,25.76,37,0,227,378,605
41223.70833,4,0,0,1,20.5,24.24,45,12.998,183,318,501
41223.75,4,0,0,1,18.04,21.97,54,8.9981,103,256,359
41223.79167,4,0,0,1,18.86,22.725,51,6.0032,55,228,283
41223.83333,4,0,0,1,18.04,21.97,54,0,39,153,192
41223.875,4,0,0,1,16.4,20.455,66,0,51,169,220
41223.91667,4,0,0,1,15.58,19.695,71,6.0032,39,154,193
41223.95833,4,0,0,1,14.76,18.18,71,7.0015,26,120,146
41224,4,0,0,1,13.94,17.425,81,6.0032,14,110,124
41224.04167,4,0,0,1,13.94,17.425,76,6.0032,26,82,108
41224.08333,4,0,0,1,13.12,16.665,87,7.0015,12,58,70
41224.125,4,0,0,1,13.94,18.18,81,0,9,39,48
41224.16667,4,0,0,1,13.12,16.665,81,7.0015,5,6,11
41224.20833,4,0,0,1,12.3,15.15,87,8.9981,0,12,12
41224.25,4,0,0,1,12.3,15.91,87,6.0032,3,16,19
41224.29167,4,0,0,1,12.3,15.91,89,6.0032,12,56,68
41224.33333,4,0,0,1,13.12,16.665,87,7.0015,32,87,119
41224.375,4,0,0,1,14.76,18.94,77,0,94,179,273
41224.41667,4,0,0,1,16.4,20.455,69,7.0015,133,272,405
41224.45833,4,0,0,1,18.86,22.725,59,8.9981,180,324,504
41224.5,4,0,0,1,20.5,24.24,48,6.0032,195,390,585
41224.54167,4,0,0,1,22.14,25.76,45,7.0015,262,424,686
41224.58333,4,0,0,1,24.6,31.06,33,11.0014,292,362,654
41224.625,4,0,0,1,22.96,26.515,37,15.0013,304,420,724
41224.66667,4,0,0,1,22.14,25.76,42,15.0013,260,393,653
41224.70833,4,0,0,1,22.14,25.76,45,11.0014,151,342,493
41224.75,4,0,0,1,21.32,25,45,8.9981,102,303,405
41224.79167,4,0,0,1,19.68,23.485,55,8.9981,69,208,277
41224.83333,4,0,0,1,18.04,21.97,62,11.0014,54,146,200
41224.875,4,0,0,1,18.04,21.97,67,15.0013,44,127,171
41224.91667,4,0,0,1,17.22,21.21,71,12.998,21,113,134
41224.95833,4,0,0,1,17.22,21.21,71,12.998,16,93,109
41225,4,1,0,1,17.22,21.21,71,7.0015,6,43,49
41225.04167,4,1,0,1,16.4,20.455,76,11.0014,4,26,30
41225.08333,4,1,0,1,16.4,20.455,76,8.9981,6,14,20
41225.125,4,1,0,1,16.4,20.455,76,8.9981,1,3,4
41225.16667,4,1,0,1,16.4,20.455,76,6.0032,1,3,4
41225.20833,4,1,0,1,15.58,19.695,87,0,1,23,24
41225.25,4,1,0,1,15.58,19.695,87,7.0015,7,64,71
41225.29167,4,1,0,1,16.4,20.455,87,0,16,248,264
41225.33333,4,1,0,1,17.22,21.21,82,11.0014,50,490,540
41225.375,4,1,0,1,18.04,21.97,88,7.0015,60,337,397
41225.41667,4,1,0,1,19.68,23.485,77,11.0014,82,184,266
41225.45833,4,1,0,1,21.32,25,72,11.0014,112,255,367
41225.5,4,1,0,1,22.96,26.515,64,15.0013,105,314,419
41225.54167,4,1,0,1,24.6,30.305,60,15.0013,108,312,420
41225.58333,4,1,0,1,23.78,27.275,60,19.0012,134,310,444
41225.625,4,1,0,1,22.96,26.515,64,16.9979,102,280,382
41225.66667,4,1,0,1,22.96,26.515,64,11.0014,87,347,434
41225.70833,4,1,0,1,22.96,26.515,64,19.0012,66,530,596
41225.75,4,1,0,1,21.32,25,72,8.9981,65,486,551
41225.79167,4,1,0,1,22.14,25.76,73,19.0012,30,323,353
41225.83333,4,1,0,2,21.32,25,77,19.0012,31,273,304
41225.875,4,1,0,3,22.14,25.76,73,15.0013,10,145,155
41225.91667,4,1,0,1,21.32,25,77,16.9979,12,100,112
41225.95833,4,1,0,2,22.14,25.76,77,15.0013,1,62,63
41226,4,0,1,2,21.32,25,83,19.0012,5,18,23
41226.04167,4,0,1,3,18.04,21.97,88,43.0006,0,5,5
41226.08333,4,0,1,3,14.76,15.91,87,30.0026,7,4,11
41226.125,4,0,1,3,14.76,16.665,87,23.9994,2,3,5
41226.16667,4,0,1,2,14.76,16.665,81,26.0027,0,9,9
41226.20833,4,0,1,2,13.94,15.91,87,19.0012,0,18,18
41226.25,4,0,1,3,13.12,14.395,81,31.0009,2,48,50
41226.29167,4,0,1,3,13.12,15.15,87,16.9979,1,106,107
41226.33333,4,0,1,3,13.12,15.15,87,16.9979,4,207,211
41226.375,4,0,1,3,13.12,15.15,81,22.0028,1,109,110
41226.41667,4,0,1,3,12.3,13.635,75,26.0027,10,84,94
41226.45833,4,0,1,1,13.12,15.15,70,16.9979,22,133,155
41226.5,4,0,1,1,13.94,15.91,61,19.0012,16,180,196
41226.54167,4,0,1,1,13.94,15.91,53,16.9979,30,188,218
41226.58333,4,0,1,1,15.58,19.695,46,26.0027,34,169,203
41226.625,4,0,1,1,16.4,20.455,40,19.9995,33,184,217
41226.66667,4,0,1,1,15.58,19.695,40,19.9995,28,282,310
41226.70833,4,0,1,1,13.94,15.15,49,23.9994,33,575,608
41226.75,4,0,1,1,13.94,15.91,49,19.0012,45,514,559
41226.79167,4,0,1,1,13.12,14.395,49,23.9994,12,344,356
41226.83333,4,0,1,1,12.3,13.635,49,23.9994,12,211,223
41226.875,4,0,1,1,12.3,13.635,49,23.9994,9,178,187
41226.91667,4,0,1,1,10.66,11.365,56,22.0028,15,120,135
41226.95833,4,0,1,1,10.66,11.365,56,19.9995,6,78,84
41227,4,0,1,1,10.66,12.12,56,19.0012,4,20,24
41227.04167,4,0,1,1,9.84,10.605,60,19.9995,2,10,12
41227.08333,4,0,1,1,9.84,10.605,60,19.9995,0,1,1
41227.125,4,0,1,1,9.84,11.365,65,15.0013,0,5,5
41227.16667,4,0,1,1,9.02,11.365,69,12.998,0,6,6
41227.20833,4,0,1,1,9.02,11.365,69,12.998,0,39,39
41227.25,4,0,1,1,9.84,11.365,65,12.998,4,142,146
41227.29167,4,0,1,1,9.84,10.605,65,19.0012,10,405,415
41227.33333,4,0,1,1,11.48,12.88,56,19.9995,27,664,691
41227.375,4,0,1,1,12.3,13.635,52,26.0027,22,310,332
41227.41667,4,0,1,1,13.12,14.395,45,23.9994,18,153,171
41227.45833,4,0,1,1,13.12,15.15,49,16.9979,25,126,151
41227.5,4,0,1,1,13.94,16.665,46,0,40,200,240
41227.54167,4,0,1,1,14.76,16.665,43,16.9979,32,182,214
41227.58333,4,0,1,1,14.76,17.425,43,8.9981,20,161,181
41227.625,4,0,1,1,14.76,16.665,43,19.0012,32,228,260
41227.66667,4,0,1,1,13.94,17.425,46,7.0015,31,290,321
41227.70833,4,0,1,1,13.12,15.91,49,12.998,19,564,583
41227.75,4,0,1,1,13.12,15.91,53,11.0014,24,543,567
41227.79167,4,0,1,1,12.3,15.15,52,11.0014,28,368,396
41227.83333,4,0,1,1,12.3,15.91,52,6.0032,15,252,267
41227.875,4,0,1,1,12.3,16.665,56,0,5,208,213
41227.91667,4,0,1,1,11.48,15.91,61,0,6,167,173
41227.95833,4,0,1,1,9.84,12.12,70,8.9981,9,78,87
41228,4,0,1,2,10.66,15.15,65,0,1,33,34
41228.04167,4,0,1,2,10.66,13.635,65,7.0015,2,14,16
41228.08333,4,0,1,2,10.66,12.88,70,11.0014,0,7,7
41228.125,4,0,1,2,10.66,14.395,70,6.0032,0,2,2
41228.16667,4,0,1,2,11.48,14.395,65,8.9981,0,5,5
41228.20833,4,0,1,2,12.3,14.395,61,15.0013,3,34,37
41228.25,4,0,1,2,12.3,14.395,65,16.9979,1,146,147
41228.29167,4,0,1,2,12.3,14.395,65,12.998,7,403,410
41228.33333,4,0,1,2,12.3,14.395,61,15.0013,21,625,646
41228.375,4,0,1,2,13.12,15.91,61,12.998,17,306,323
41228.41667,4,0,1,2,13.12,16.665,66,8.9981,11,142,153
41228.45833,4,0,1,2,13.94,16.665,61,8.9981,28,138,166
41228.5,4,0,1,2,14.76,18.18,62,7.0015,29,184,213
41228.54167,4,0,1,2,15.58,19.695,54,7.0015,20,197,217
41228.58333,4,0,1,2,15.58,19.695,54,11.0014,27,174,201
41228.625,4,0,1,2,15.58,19.695,58,11.0014,26,191,217
41228.66667,4,0,1,2,14.76,17.425,57,12.998,24,318,342
41228.70833,4,0,1,2,14.76,17.425,57,15.0013,22,541,563
41228.75,4,0,1,2,14.76,17.425,57,12.998,10,563,573
41228.79167,4,0,1,2,13.94,16.665,61,8.9981,11,375,386
41228.83333,4,0,1,1,13.94,17.425,61,7.0015,23,262,285
41228.875,4,0,1,2,13.12,16.665,66,7.0015,20,204,224
41228.91667,4,0,1,2,13.12,15.91,66,11.0014,10,143,153
41228.95833,4,0,1,2,13.12,15.91,61,11.0014,7,118,125
41229,4,0,1,2,13.12,16.665,66,7.0015,7,58,65
41229.04167,4,0,1,2,12.3,15.91,65,6.0032,5,16,21
41229.08333,4,0,1,2,12.3,15.15,70,11.0014,0,9,9
41229.125,4,0,1,2,12.3,15.15,65,8.9981,0,6,6
41229.16667,4,0,1,2,12.3,15.91,65,7.0015,0,5,5
41229.20833,4,0,1,2,12.3,15.91,65,6.0032,2,34,36
41229.25,4,0,1,2,12.3,15.91,61,6.0032,4,126,130
41229.29167,4,0,1,2,12.3,15.15,61,11.0014,5,362,367
41229.33333,4,0,1,2,13.12,16.665,57,8.9981,17,694,711
41229.375,4,0,1,1,13.94,17.425,53,7.0015,21,330,351
41229.41667,4,0,1,1,13.94,16.665,53,12.998,33,165,198
41229.45833,4,0,1,1,15.58,19.695,43,15.0013,33,185,218
41229.5,4,0,1,1,16.4,20.455,43,19.0012,28,262,290
41229.54167,4,0,1,1,17.22,21.21,38,12.998,52,226,278
41229.58333,4,0,1,1,17.22,21.21,35,7.0015,47,204,251
41229.625,4,0,1,1,17.22,21.21,38,8.9981,30,237,267
41229.66667,4,0,1,1,17.22,21.21,35,19.0012,33,350,383
41229.70833,4,0,1,1,14.76,17.425,46,12.998,41,539,580
41229.75,4,0,1,1,13.94,16.665,53,11.0014,22,483,505
41229.79167,4,0,1,1,14.76,17.425,46,15.0013,26,306,332
41229.83333,4,0,1,1,14.76,16.665,46,16.9979,20,207,227
41229.875,4,0,1,1,13.94,16.665,49,12.998,21,157,178
41229.91667,4,0,1,1,13.12,15.15,53,16.9979,23,139,162
41229.95833,4,0,1,1,13.12,15.15,53,15.0013,14,114,128
41230,4,0,0,1,12.3,15.15,52,11.0014,11,95,106
41230.04167,4,0,0,1,10.66,12.88,60,12.998,13,74,87
41230.08333,4,0,0,1,10.66,12.88,65,12.998,8,41,49
41230.125,4,0,0,1,10.66,12.88,65,12.998,2,19,21
41230.16667,4,0,0,1,9.84,11.365,70,12.998,1,6,7
41230.20833,4,0,0,1,9.84,12.12,70,11.0014,1,10,11
41230.25,4,0,0,1,9.84,11.365,70,15.0013,0,21,21
41230.29167,4,0,0,1,9.84,11.365,70,12.998,8,70,78
41230.33333,4,0,0,1,10.66,12.88,65,15.0013,30,138,168
41230.375,4,0,0,1,13.94,15.91,49,15.0013,48,200,248
41230.41667,4,0,0,1,14.76,16.665,46,16.9979,62,258,320
41230.45833,4,0,0,1,15.58,19.695,43,12.998,80,343,423
41230.5,4,0,0,1,16.4,20.455,40,11.0014,117,359,476
41230.54167,4,0,0,1,17.22,21.21,38,16.9979,179,346,525
41230.58333,4,0,0,1,17.22,21.21,38,12.998,175,380,555
41230.625,4,0,0,1,17.22,21.21,35,19.9995,175,374,549
41230.66667,4,0,0,1,16.4,20.455,40,15.0013,144,325,469
41230.70833,4,0,0,1,15.58,19.695,40,11.0014,101,302,403
41230.75,4,0,0,1,14.76,18.18,50,7.0015,34,237,271
41230.79167,4,0,0,1,13.94,17.425,53,6.0032,45,208,253
41230.83333,4,0,0,2,13.94,17.425,66,6.0032,30,142,172
41230.875,4,0,0,2,13.12,16.665,57,7.0015,15,124,139
41230.91667,4,0,0,2,13.12,16.665,57,7.0015,15,130,145
41230.95833,4,0,0,2,12.3,15.91,70,7.0015,19,114,133
41231,4,0,0,2,12.3,15.15,70,11.0014,11,118,129
41231.04167,4,0,0,1,12.3,14.395,70,12.998,14,81,95
41231.08333,4,0,0,1,11.48,14.395,81,7.0015,8,65,73
41231.125,4,0,0,2,12.3,15.15,81,11.0014,9,37,46
41231.16667,4,0,0,2,12.3,14.395,81,12.998,4,8,12
